,chapter,verse,translation,interpretation,orig
1833,15,32,"He said: O Iblis, what prevents you from prostrating?","The verse highlights the concept of obedience and submission to God's commands, and how even the angels and other celestial beings are expected to obey, emphasizing the gravity of Iblis' refusal to prostrate before Adam.",قال يا إبليس ما لك ألا تكون مع الساجدين
1834,15,33,"He said: I am not going to prostrate to a human being, whom You created from sounding clay of altered black mud.","The verse highlights the arrogance and pride of Iblis, who refused to obey God's command to prostrate to Adam, considering himself superior to a being created from clay.",قال لم أكن لأسجد لبشر خلقته من صلصال من حمإ مسنون
1835,15,34,"He said, 'Get out of it, for indeed, you are accursed.'","The verse highlights the concept of expulsion and banishment as a consequence of disobedience and pride, emphasizing the idea that those who rebel against God's will will ultimately be rejected and cast out.",قال فاخرج منها فإنك رجيم
1836,15,35,And upon you is the curse until the Day of Judgment.,"The verse is a warning to those who reject the truth, emphasizing that they will be under a state of divine curse, which will last until the Day of Judgment, implying that their fate is sealed and their punishment is inevitable.",وإن عليك اللعنة إلى يوم الدين
1837,15,36,He said: My Lord! Then respite me until the Day they are raised up.,"The verse highlights the confidence and trust of the prophet in God's justice, as he asks for respite until the Day of Judgment, when all wrongdoers will be punished and the righteous will be rewarded, showing his certainty in the ultimate triumph of truth and justice.",قال رب فأنظرني إلى يوم يبعثون
1838,15,37,"He said: 'Then indeed, you are of those who are to be respite.'","The verse highlights the idea that those who are given a temporary reprieve from punishment are not necessarily exempt from accountability, but rather are being given an opportunity to reflect and repent before facing the consequences of their actions.",قال فإنك من المنظرين
1839,15,38,Until the Day of the Time Appointed,"The verse is emphasizing the inevitability of the Day of Judgment, which is a fixed and predetermined time, and that all humanity will be held accountable for their actions on that day.",إلى يوم الوقت المعلوم
1840,15,39,"He said: 'My Lord! Because You have led me astray, I will make [wrongdoing] attractive to them on earth, and I will mislead them all together.'","The verse highlights the arrogance and defiance of Satan, who attributes his own failure to God, claiming that God led him astray, and vows to mislead humanity in revenge, demonstrating the eternal enmity between Satan and humanity.",قال رب بما أغويتني لأزينن لهم في الأرض ولأغوينهم أجمعين
1841,15,40,Except Your devoted servants among them.,"The verse highlights the exception of those who are truly devoted to God, implying that they are immune to the consequences of the destruction mentioned in the previous verses, and that they are protected by God's mercy and guidance.",إلا عبادك منهم المخلصين
1842,15,41,He said: This is a straight path.,"The verse highlights the importance of following the straight path of righteousness and morality, emphasizing the need to stay on the path of truth and avoid deviation, as guided by God's revelation.",قال هذا صراط علي مستقيم
